feature_name,feature_class,prim_lat_dec,prim_long_dec
Second Recess,Valley,37.4229064,-118.8581997
Secret Lake,Lake,38.3071714,-119.5387109
Secret Lake,Lake,38.8530774,-120.1982361
Secret Lake,Lake,39.4564619,-120.5384266
Seep Hole Spring,Spring,36.9148095,-118.0275657
Selden Pass,Gap,37.2896615,-118.8723387
Mount Senger,Summit,37.2777025,-118.8583949
Sentinel Dome,Summit,36.7588304,-118.6447351
Sequoia Creek,Stream,36.7296691,-118.9881639
Sequoia Lake,Lake,36.7319902,-118.9910115
Serene Lake,Lake,37.4383875,-118.7443262
Seven Gables Lakes,Lake,37.3124593,-118.8146886
Seventh Lake,Lake,37.1378277,-118.5168665
Seville Lake,Lake,36.6829979,-118.7191986
Shadow Creek,Stream,37.6941003,-119.1165293
Shadow Lake,Lake,37.6939988,-119.1321292
Shadow Lake,Lake,38.9698346,-120.2729565
Shakeflat Creek,Stream,37.3138334,-119.332906
Mount Shakspere,Summit,37.0366669,-118.5325724
Shallow Lake,Lake,38.161219,-119.699993
Shanks Cove,Basin,39.1401839,-120.3013073
Shannon Canyon,Valley,37.2306262,-118.3610928
Sharktooth Creek,Stream,37.5363282,-119.0440153
Sharp Note Lake,Lake,37.2845922,-118.8561256
Shaver Lake,Reservoir,37.1256946,-119.2904313
Shay Creek,Stream,38.6971283,-119.8362895
Sheep Mountain,Summit,37.527503,-118.2180429
Sheep Ranch,Populated Place,38.2093626,-120.4640899
Shelf Lake,Lake,37.432098,-118.9591371
Shellenbarger Lake,Lake,37.6427698,-119.194943
Shepherd Creek,Stream,36.7565985,-118.1209251
Shepherd Lake,Lake,38.0187599,-119.3189956
Shepherd Pass,Gap,36.6724349,-118.3445389
Sherman Creek,Stream,36.5818892,-118.7692653
Sherrold Lake,Lake,38.5497181,-119.8155045
Sherwin Lakes,Lake,37.6108476,-118.9453112
Shingle Spring,Spring,38.012327,-119.884315
Shirley Lake,Lake,39.2021218,-120.2699258
Shovel Grave,Summit,38.4827611,-120.1997324
Showers Lake,Lake,38.7417357,-120.0352094
Shuteye Creek,Stream,37.3804986,-119.3895773
Side Hill Spring,Spring,36.9823757,-118.0357139
Signal Peak,Summit,39.3389354,-120.5354761
Silliman Creek,Stream,36.6035552,-118.7387094
Silliman Lake,Lake,36.6360047,-118.70152
Silliman Pass,Gap,36.6621652,-118.7067653
Mount Silliman,Summit,36.6432452,-118.6967643
Silver Creek,Stream,37.5302177,-119.0915151
Silver Creek,Stream,38.632129,-119.7196197
Silver Creek,Stream,38.7896255,-120.5910379
Silver Falls,Falls,38.3438028,-119.5465578
Silver Gulch,Valley,38.0754975,-120.3366923
Silver Hill,Summit,38.6379668,-119.6993926
Silver Hill,Summit,38.8985107,-120.4687977
Silver Knob,Summit,37.4326157,-119.6829261
Silver Mountain (historical),Populated Place,38.6051849,-119.7693438
Silver Pass,Gap,37.4677161,-118.9231784
Silver Pass Creek,Stream,37.436605,-118.9076219
Silver Pass Lake,Lake,37.4589911,-118.9230426
Silver Peak,Summit,38.5671228,-119.7579327
Silver Strand Falls,Falls,37.704372,-119.6693338
Simons Spring,Spring,37.9667154,-118.93348
Simpson Gulch,Valley,38.5842933,-120.4401718
Sinnamon Cut,Gap,38.0957552,-119.1440392
Six Shooter Lake,Lake,37.1090397,-118.7862213
Sixth Lake,Lake,37.1360743,-118.5119657
Sixty Lake Basin,Basin,36.8260465,-118.4231536
Skelton Lake,Lake,37.5763798,-118.9756308
Ski Lake,Lake,38.2729246,-119.6015554
Skull Creek,Stream,38.2379732,-120.1940801
Skunk Creek,Stream,37.9279788,-119.9929607
Skunk Gulch,Valley,38.0607863,-120.4417349
Skunk Gulch,Valley,37.7018027,-119.9842272
Skunk Spring,Spring,39.1879583,-120.5635391
Sky Blue Lake,Lake,36.5328415,-118.2740325
Slick Rock,Summit,38.8832354,-120.288235
Slickrock Canyon,Valley,36.6116554,-119.0968397
Slide Creek,Stream,37.3313329,-119.5790329
Slide Creek,Stream,37.6393803,-119.2254145
Slide Creek,Stream,37.2880007,-119.3576292
Slide Mountain,Summit,38.0380892,-119.4511162
Slim Lake,Lake,36.7619279,-118.3560178
Smith Creek,Stream,37.7463172,-120.0710188
Smith Lake,Reservoir,38.8580293,-120.188365
Smith Peak,Summit,37.8007045,-120.1007742
Big Valley,Basin,39.2637914,-120.5524292
Big Valley Canyon,Valley,39.2196912,-120.5566968
Mill Canyon,Valley,38.5069188,-119.4765808
Thibaut Creek,Stream,36.8782664,-118.2295413
Adobe Valley,Basin,37.9279861,-118.6351284
Airola Creek,Stream,38.3593596,-120.2690834
Alder Creek,Stream,39.3787957,-120.1521431
Alkali Creek,Stream,37.9196456,-119.4046044
Angels Creek,Stream,37.9760357,-120.5432555
Arkansas Creek,Stream,37.1174458,-119.1292848
Arnold Creek,Stream,37.1980031,-119.6045867
Arnold Spring,Spring,37.2068618,-119.5725282
Aurora Canyon,Valley,38.2570606,-119.2236853
Aweetasal Lake,Lake,37.2932482,-118.8071218
Balsam Creek,Stream,37.1957791,-119.2612346
Banner Springs,Spring,37.685274,-118.591974
Bass Lake,Reservoir,37.3118795,-119.5510945
Bean Creek,Stream,37.7413172,-120.0443513
Bear Creek,Stream,37.0371689,-119.1423403
Bear Mountain,Summit,37.096377,-119.0941419
Beaver Creek,Stream,38.4849119,-120.296307
Betty Lake,Lake,37.1031173,-119.0787819
Big Meadow Creek,Stream,38.4221352,-120.1257451
Big Trees,Populated Place,38.2774169,-120.3104735
Big Trees Creek,Stream,38.2682503,-120.3415859
Blacks Creek,Stream,37.7038197,-120.2265777
Blue Mountain,Summit,38.3421068,-120.3649061
Bolsillo Creek,Stream,37.328832,-119.0334516
Boneyard Creek,Stream,37.7268742,-120.1882437
Brown Peak,Summit,37.1254444,-119.0571332
Buckhorn Creek,Stream,37.6893755,-120.1996322
Buckingham Mountain,Summit,37.5231283,-119.8585313
Bug Table,Summit,37.1282082,-119.5775218
Bull Run,Basin,38.2493594,-119.9512937
Cabin Creek,Stream,38.595743,-120.3160288
Campito Mountain,Summit,37.4986709,-118.201352
Carson Hill,Summit,38.0211285,-120.5036487
Carter Creek,Stream,37.1727256,-119.6334771
Cat Creek,Stream,38.572965,-120.3576972
Chetwood Creek,Stream,37.5985489,-119.2365223
Chinquapin Lakes,Lake,37.105501,-119.0523374
Chiquito Creek,Stream,37.3410551,-119.3365178
Ciatana Creek,Stream,37.168559,-119.5276369
Clark Fork,Stream,38.3610234,-119.8787918
Clarks Valley,Valley,37.5409277,-119.864104
Clavey River,Stream,37.8638148,-120.1162974
Coe Gulch,Valley,37.6709854,-120.1785163
Coldwater Canyon,Valley,37.4780122,-118.3219127
Conness Creek,Stream,37.9090901,-119.4204382
Coon Creek,Stream,37.1460592,-119.6379213
Corlew Meadows,Lake,37.0799336,-119.4238177
Coulterville,Populated Place,37.710486,-120.1979658
Crane Valley,Valley,37.2878451,-119.5200214
Crescent Creek,Stream,37.536603,-119.5509831
Cuneo Creek,Stream,37.7207633,-120.1865769
Dark Canyon,Valley,38.5885328,-120.3473631
David Gulch,Valley,37.6057524,-120.1186777
Davies Creek,Stream,39.4760187,-120.10659
Deer Creek,Stream,36.9999468,-119.1159501
Deer Spring,Spring,37.6728855,-118.6241421
Delaney Creek,Stream,37.8827024,-119.3834912
Devil Gulch,Valley,37.6102693,-119.8221346
Dexter Canyon,Valley,37.8764251,-118.7322938
Diana Gulch,Valley,37.7707941,-118.5013368
Dog Creek,Stream,38.1660318,-119.1945969
Dry Gulch,Valley,37.6733586,-119.8347905
Dutch Creek,Stream,37.7399286,-120.0765744
Dutch Valley,Valley,38.800932,-119.7351609
Eagle Peak,Summit,37.0883459,-119.01649
East Fork Cherry Creek,Stream,38.0982507,-119.7901771
East Fork Coyote Creek,Stream,37.254374,-118.4781665
East Fork Dougherty Creek,Stream,36.9288274,-118.6245461
East Panther Creek,Stream,38.4860215,-120.4015882
Ellis Fire Tank,Reservoir,38.500189,-120.3151965
Euer Valley,Valley,39.3764049,-120.26104
Feliciana Creek,Stream,37.6349318,-119.9343436
Feliciana Mountain,Summit,37.593908,-119.9191761
Ferguson Creek,Stream,36.7413294,-118.6267655
Fish Creek,Stream,37.1524482,-119.5195806
Fish Creek Mountain,Summit,37.1649086,-119.5773687
Fletcher Creek,Stream,37.7432611,-119.392654
Florence Creek,Stream,37.756317,-119.3562638
Florence Lake,Reservoir,37.259911,-118.958285
Flyaway Gulch,Valley,37.6117957,-120.1367016
Fowler Mountain,Summit,37.1442719,-119.5299739
Galt Basin,Basin,37.1468925,-119.6015302
Gem Lake,Lake,37.7516221,-119.1516395
Glacier Valley,Valley,36.9216833,-118.5846526
Granite Creek,Stream,37.6032658,-119.7576675
Granite Creek Saddle,Gap,37.5571568,-119.7634989
Granite Mountain,Summit,37.92426,-118.7710599
Grapevine Canyon,Valley,37.1419261,-119.5627569
Greeley Hill,Populated Place,37.744651,-120.1299092
Greeley Hill,Summit,37.7428438,-120.1553644
Griff Creek,Stream,39.2368512,-120.030191
Grouse Lake,Lake,37.1191557,-119.0714115
Gunter Creek,Stream,37.42604,-118.336775
Hall Mountain,Summit,37.0301326,-119.0103588
Hatch Lake,Lake,37.0923377,-119.0637961
Hayward Creek,Stream,38.344082,-120.3068625
Helms Creek,Stream,37.2049475,-119.5968085
Henley Canyon,Valley,38.5069026,-120.2764179
Horse Canyon,Valley,38.5829541,-120.3037974
Horseshoe Bend Mountain,Summit,37.6811563,-120.2098317
Horton Creek,Stream,37.4079856,-118.4767821
Huckleberry Lake,Lake,38.13081,-119.711731
Hull Creek,Stream,38.001311,-120.0612956
Hunter Valley,Valley,37.6370299,-120.2261051
Hunter Valley Mountain,Summit,37.641872,-120.2260081
Huntington Lake,Reservoir,37.2399139,-119.1961497
Indian Creek,Stream,37.7938189,-118.159833
Indian Creek,Stream,38.0571446,-120.5371453
Ironton Flats,Lake,37.1593457,-119.6010233
Jeffrey Mine Canyon,Valley,37.6231045,-118.3566544
Jobs Canyon,Valley,38.8952513,-119.8304262
Johnson Creek,Stream,37.5374364,-119.52237
Jose Creek,Stream,37.1485584,-119.3892961
Kennedy Canyon,Valley,38.2447445,-119.5713204
Kern-Kaweah River,Stream,36.5807702,-118.419815
Kings Canyon,Valley,36.8026529,-118.7039789
Kirby Peak,Summit,37.5221255,-119.790145
Lake Basin,Basin,36.9824359,-118.5131564
Lamarck Creek,Stream,37.2277109,-118.6206678
Landslide Creek,Stream,36.7710565,-118.8945503
Laurel Creek,Stream,37.0427243,-119.1315066
Leek Spring Valley,Valley,38.6344817,-120.2694595
Lewis Creek,Stream,37.7360391,-119.3995983
Licking Fork,Stream,38.3626909,-120.5074254
Line Creek,Stream,37.2402228,-119.2087328
Little Antelope Valley,Valley,37.6882334,-118.8738253
Little Fine Gold Creek,Stream,37.1957808,-119.6173653
Little Lost Canyon,Valley,38.4998257,-119.5029833
Little Mokelumne River,Stream,38.31436,-120.366587
Little Pine Creek,Stream,37.1429869,-118.318991
Little Truckee River,Lake,39.4926102,-120.3491573
Little Walker River,Stream,38.3793588,-119.4512761
Loggers Delight Canyon,Valley,38.591135,-120.3360608
Lonely Gulch,Valley,39.0197234,-120.1193653
Long Canyon Creek,Stream,37.5627126,-119.9757319
Long Valley Creek,Stream,39.5524014,-120.5268787
Lost Cannon Creek,Stream,38.4932447,-119.4818331
Mahoney Gulch,Valley,37.7104686,-120.2172337
Mammoth Pool Reservoir,Reservoir,37.3305831,-119.3209394
Manzanita Lake,Reservoir,37.2454134,-119.5173808
Marble Point,Summit,37.1093851,-119.1056602
Mariposa Creek,Stream,37.2485536,-120.3093479
McKinney Creek,Stream,38.6062965,-120.4349219
Mehrten Creek,Stream,38.5837989,-120.3082509
Mehrten Spring,Spring,38.5785462,-120.3115757
Merced Gorge,Valley,37.6769698,-119.7485934
Merced Peak Fork,Stream,37.7007642,-119.3473703
Mike Walker Canyon,Valley,37.1438959,-119.5570924
Mill Creek,Stream,36.8202269,-119.3517908
Mine Creek,Stream,37.9382586,-119.2495972
Mono Creek,Stream,37.3552207,-119.0717865
Mono Gulch,Valley,37.51926,-119.9499393
Moran Spring,Spring,37.6540088,-118.5853133
Mormon Creek,Stream,37.9640915,-120.5088094
Moro Creek,Stream,36.5266114,-118.7498195
Moss Creek,Stream,37.6699297,-119.8187844
Mountain View Peak,Summit,37.1765581,-119.6099365
Mud Lakes,Lake,37.1116402,-119.075593
Mud Spring,Spring,38.5465371,-120.3420107
Muley Hole,Basin,37.0146689,-119.1203948
Nelson Lakes,Lake,37.1061466,-119.0422301
Nelson Mountain,Summit,37.0894611,-119.0490759
North Fork Big Pine Creek,Stream,37.1246545,-118.4370492
North Fork Merced River,Stream,37.6127109,-120.0587924
North Fork Willow Creek,Stream,37.2138362,-119.4976354
Nutmeg Gulch,Valley,37.6267842,-119.8459793
O'Harrel Canyon,Valley,37.755195,-118.749282
O'Neil Creek,Stream,38.1826967,-120.5218694
Oak Creek,Stream,36.8313215,-118.216207
Owl Creek,Stream,37.5624345,-119.8068346
Peddler Creek,Stream,38.5899103,-120.2838055
Pegleg Creek,Stream,37.4507723,-119.8896123
Peñon Blanco Point,Summit,37.7460123,-120.2392579
Peterson Creek,Stream,37.3638316,-119.7070986
Picture Gallery Gulch,Valley,37.6800262,-120.2393189
Piute Creek,Stream,37.2229946,-118.8328917
Plumbar Creek,Stream,37.5391024,-119.9157281
Prospect Creek,Stream,38.5649092,-120.3765869
Prothro Creek,Stream,38.5762984,-120.3463079
Rancheria Creek,Stream,37.3038339,-119.6245907
Rancheria Creek,Stream,37.5879894,-119.962121
Rancheria Creek,Stream,36.9452238,-119.0028893
Rancheria Gulch,Valley,38.0651197,-119.078132
Rancho del Oro Gulch,Valley,37.6721537,-120.2486456
Rattlesnake Creek,Stream,38.5190784,-120.2668613
Red Rock Canyon,Valley,37.6592441,-118.4499356
Redding Canyon,Valley,37.3470273,-118.286935
Reese Creek,Stream,37.0843907,-119.1551189
Ribbon Creek,Stream,37.7229822,-119.6401666
Rock Creek,Stream,37.0882796,-119.1570634
Ruby Creek,Stream,37.0699459,-119.0870606
Rush Creek,Stream,37.954648,-119.0523687
Saxon Creek,Stream,37.5935447,-119.9887892
Scotch Gulch,Valley,37.6341346,-120.1671656
Sheep Creek,Stream,36.7935522,-118.6739892
Sheridan Creek,Stream,38.9004624,-119.825734
Sherlock Creek,Stream,37.5977115,-120.0710146
Sherwin Creek,Stream,37.6324349,-118.9376327
Shingle Mill Creek,Stream,38.5687982,-120.3682531
Short Hair Creek,Stream,37.0238337,-118.9712227
Silver Canyon,Valley,37.4055473,-118.3155952
Silver Creek,Stream,38.3554697,-119.5087787
Silver Fork American River,Stream,38.7674073,-120.3160271
Silver Lake,Lake,37.7771263,-119.1252749
Silver Lake,Reservoir,38.6587447,-120.1186238
Sims Cove,Valley,37.6191254,-119.8283872
Sixmile Creek,Stream,38.0571446,-120.5424234
Skelton Creek,Stream,37.5793781,-119.8148914
Smiley Mountain,Summit,37.2435791,-119.565613
Smiths Creek,Stream,38.6696283,-119.7296198
Smoothwire Creek,Stream,38.2535267,-120.0285187
Snake Gulch,Valley,38.0398967,-120.4574801
Snodgrass Creek,Stream,38.5332429,-119.5937821
Snow Canyon,Valley,38.601502,-119.9770578
Snow Canyon,Valley,37.6014323,-119.0921302
Snow Corral Creek,Stream,37.0110573,-119.0653925
Snow Creek,Stream,38.6993496,-120.4746451
Snow Lake,Lake,38.9176076,-120.114621
Snow Lakes,Lake,37.4174703,-118.7905471
Snow Valley,Valley,38.5021992,-120.0516296
Snowslide Creek,Stream,37.2032788,-119.2370669
Snyder Gulch,Valley,37.6048099,-119.8228585
Soda Spring,Spring,38.697334,-119.846377
Soda Springs,Spring,39.2474054,-120.3263107
Soldier Creek,Stream,37.8113144,-119.9287921
Soldier Creek,Stream,38.7776813,-120.5610369
Soldier Lake,Lake,38.0470924,-119.356086
Solomon Gulch,Valley,37.6051121,-120.1077459
Mount Solomons,Summit,37.1064573,-118.6742203
Sontag Point,Summit,36.7520442,-119.0817879
Sopiago Creek,Stream,38.5890733,-120.5629821
Sotcher Lake,Lake,37.6266258,-119.0735307
Source Point,Summit,37.2244199,-119.3891876
Sourdough Hill,Summit,39.0257019,-120.2197529
South Branch Dog Creek,Stream,39.527687,-120.0018673
South Creek,Stream,38.9651829,-120.4599212
South Fork,Stream,38.2579719,-120.1151885
South Fork Bear Creek,Stream,37.326883,-118.8659513
South Fork Big Creek,Stream,37.223278,-119.0767838
South Fork Bishop Creek,Stream,37.3543742,-118.4581685
South Fork Canyon Creek,Stream,39.4387898,-120.5988237
South Fork Cartridge Creek,Stream,36.9846588,-118.5556571
South Fork Cold Creek,Stream,39.2896281,-120.2732545
South Fork Cottonwood Creek,Stream,37.5321521,-118.1420467
South Fork Cottonwood Creek,Stream,38.4215807,-119.4179411
South Fork Crooked Creek,Stream,37.4927079,-118.1301008
South Fork Griswold Creek,Stream,38.2696388,-120.1665793
South Fork Long Canyon,Valley,39.0211985,-120.5153822
South Fork Lubken Creek,Stream,36.548823,-118.0773092
South Fork McAfee Creek,Stream,37.6238186,-118.1617727
South Fork Merced River,Stream,37.6538196,-119.8887868
South Fork Mill Creek,Stream,38.0249232,-119.2415435
South Fork Mokelumne River,Stream,38.3746349,-120.5874283
South Fork Oak Creek,Stream,36.8315996,-118.2506527
South Fork Perry Aiken Creek,Stream,37.6575174,-118.1351471
South Fork Prosser Creek,Stream,39.3818503,-120.2399225
South Fork Rock Creek,Stream,38.5104676,-119.4265528
South Fork Rubicon River,Stream,38.969905,-120.4701994
South Fork San Joaquin River,Stream,37.4368874,-119.2434577
South Fork Shannon Canyon,Valley,37.2170255,-118.3891316
South Fork Silver Creek,Stream,38.8549049,-120.4540881
South Fork Soldier Creek,Stream,38.7937928,-120.5118683
South Fork Stanislaus River,Stream,38.0738109,-120.4232521
South Fork Sugarloaf Creek,Stream,36.7104976,-118.6784324
South Fork Tamarack Creek,Stream,37.1910566,-119.2048435
South Fork Tuolumne River,Stream,37.8402036,-120.0476847
South Fork Willow Creek,Stream,37.2138362,-119.4976354
South Fork Woods Creek,Stream,36.8738244,-118.4387099
South Lake,Lake,37.1573744,-119.0666649
South Lake,Reservoir,37.1654135,-118.5703344
South Sister,Summit,38.4824145,-119.3001579
South Steely Creek,Stream,38.6168512,-120.4668674
South Wallace Canyon,Valley,38.9836038,-120.5278595
South Yuba River,Lake,39.340106,-120.588384
Spanish Ravine,Valley,39.0744329,-120.5335418
Spearhead Lake,Lake,37.1368849,-118.5539925
Spearpoint Lake,Lake,37.2636165,-118.8190339
Spiller Creek,Stream,37.9982552,-119.3857168
Spiller Lake,Lake,38.04753,-119.3706362
Spire Lake,Lake,37.3688691,-118.7518435
Split Lake,Lake,37.3676404,-118.7440417
Spook Canyon,Valley,36.9338477,-118.3220578
Sportsman Lake,Lake,37.0957031,-119.0552575
Spotted Fawn Lake,Lake,38.0727942,-119.7776842
Spratt Creek,Stream,38.6910171,-119.8054553
Spring Canyon Creek,Stream,37.5593745,-118.4017812
Spring Creek,Stream,36.8632794,-118.9842767
Spring Creek,Stream,38.1818597,-119.7907326
Springfield,Populated Place,38.0207567,-120.4124173
Spruce Creek,Stream,39.0512926,-120.5443692
Spruce Gulch,Valley,38.3596518,-120.5032095
Square Lake,Lake,37.2661219,-118.7270111
Oak Hollow,Valley,38.2654857,-120.2734901
Nüümü Hu Hupi,Lake,37.4770195,-118.9233195
Washeshu Peak,Summit,39.1805181,-120.269649
Squirrel Gulch,Valley,38.016695,-120.497051
Stag Dome,Summit,36.8208156,-118.7012295
Stairway Creek,Stream,37.5399398,-119.138183
Stampede Reservoir,Reservoir,39.4781757,-120.1353627
Stampede Valley (historical),Valley,39.4887963,-120.123535
Stanford Lake,Lake,37.4921873,-118.7845185
Mount Stanford,Summit,37.4893393,-118.7962871
Star Lakes,Lake,37.5136871,-119.5460303
Starkweather Lake,Lake,37.6629282,-119.0738009
Starr Ravine,Valley,39.1121636,-120.5466366
Mount Starr,Summit,37.4290273,-118.7651963
State Lakes,Lake,36.9293263,-118.5671173
State Peak,Summit,36.9319791,-118.5454291
Station Creek,Stream,38.7868524,-120.1846332
Steelhead Lake,Lake,37.3009011,-118.7121482
Steelhead Lake,Lake,37.4994805,-118.8097617
Stevens Peak,Summit,38.7335294,-119.9826478
Stevenson Creek,Stream,37.1696691,-119.3604059
Stocking Lake,Lake,36.8698972,-118.3723653
Stockton Creek,Stream,37.4685494,-119.9512829
Stony Creek,Stream,36.6438344,-118.8456575
Stony Creek,Stream,38.9879609,-120.4532541
Stony Gulch,Valley,38.0740881,-120.4063492
Stony Gulch,Valley,38.1134654,-120.390112
Straight Canyon,Valley,37.5574594,-118.3373034
Strawberry Creek,Stream,37.6357643,-119.6868313
Strawberry Creek,Stream,38.7879634,-120.1540766
Strawberry Lake,Lake,37.2043953,-119.1125543
Strawberry Meadow Creek,Stream,37.0427245,-119.1484517
Streeter Mountain,Summit,37.4470881,-119.8794904
Stub Lake,Lake,37.3161904,-118.82178
Stump Spring,Spring,38.704803,-120.405478
Stumpy Meadows Lake,Reservoir,38.8989734,-120.5914618
Stutler Canyon,Valley,38.9137159,-119.8388164
Sugar Bowl,Basin,39.3015718,-120.3338121
Sugar Pine Canyon,Valley,38.5934103,-120.3296699
Sugar Pine Creek,Stream,38.8407371,-120.5379801
Sugar Pine Point,Summit,39.2466259,-120.5453683
Sugar Spring,Spring,38.4574611,-120.4080606
Sugarloaf,Summit,36.7304833,-118.6588253
Sugarloaf,Summit,37.1841907,-118.4358371
Sugarloaf,Summit,38.7768801,-120.3082551
Sugarloaf Hill,Summit,37.1210024,-119.3940201
Sugarloaf Hill,Summit,38.0558594,-120.4648856
Sugarloaf Valley,Basin,36.735774,-118.6356544
Sullivan Lake,Lake,37.7416709,-119.1669116
Summit City Creek,Stream,38.5715764,-120.0293521
Summit Lake,Lake,37.2398472,-118.6901623
Summit Lake,Lake,37.4318915,-118.7691295
Summit Lake,Lake,37.7329509,-119.1443516
Summit Lake,Lake,38.0524232,-119.3166174
Summit Lake,Lake,38.6039736,-119.871528
Summit Lake,Lake,38.7353905,-119.7943227
Summit Lake,Lake,39.3498385,-120.323939
Summit Meadow Lake,Lake,38.6392062,-120.0689963
Summit Valley,Valley,39.3125255,-120.3580335
Sunday Canyon,Valley,36.9045917,-118.0850977
Sunrise Creek,Stream,39.521576,-119.995756
Sunset Lake,Lake,37.1541296,-118.6169311
Sunset Point,Summit,37.2169101,-119.2393969
Sunset Rock,Summit,36.5757145,-118.7745904
Superior Lake,Lake,37.6346931,-119.1412058
Susie Lake,Lake,38.8818868,-120.1273634
Suwanee Creek,Stream,36.5783713,-118.7784518
